timestamp,open,high,low,close,volume,funding_rate,volume_24h_usd
2024-07-29 16:00:00,3308.0322265625,3320.0771484375,3260.562744140625,3308.524658203125,2725697536,0.00099902,9018037508659.5
2024-07-29 20:00:00,3310.253173828125,3352.697509765625,3310.253173828125,3320.63525390625,1189991424,0.00099902,3951527474380.5
2024-07-30 00:00:00,3318.239013671875,3335.940673828125,3285.07421875,3320.334716796875,349255680,0.00099902,1159645759342.5
2024-07-30 04:00:00,3320.388671875,3348.62060546875,3299.599853515625,3340.146240234375,13516800,0.00099902,45148088700.0
2024-07-30 08:00:00,3340.319580078125,3354.020751953125,3328.12939453125,3335.35302734375,0,0.00099902,0.0
2024-07-30 12:00:00,3335.14306640625,3364.826171875,3293.24072265625,3321.959228515625,70451200,0.00099902,234036014000.0
2024-07-30 16:00:00,3320.285888671875,3325.59765625,3262.19287109375,3274.472900390625,250167296,0.00099902,819166031316.0
2024-07-30 20:00:00,3272.07568359375,3283.465087890625,3237.788818359375,3278.6865234375,499792896,0.00099902,1638664232625.0
2024-07-31 00:00:00,3278.041748046875,3302.654052734375,3262.516845703125,3293.159423828125,0,0.00099902,0.0
2024-07-31 04:00:00,3294.064453125,3329.80419921875,3263.43359375,3316.64306640625,703297536,0.00099902,2332586896395.0
2024-07-31 08:00:00,3318.973388671875,3323.7939453125,3307.04443359375,3320.640625,24729600,0.00099902,82118114400.0
2024-07-31 12:00:00,3320.629150390625,3346.718994140625,3298.836181640625,3302.229736328125,512050176,0.00099902,1690907317679.25
2024-07-31 16:00:00,3300.323486328125,3324.589599609375,3247.766845703125,3259.095458984375,969453568,0.00099902,3159541721165.0
2024-07-31 20:00:00,3264.96435546875,3268.75439453125,3216.07177734375,3231.248779296875,1126583296,0.00099902,3640270899976.25
2024-08-01 00:00:00,3231.971923828125,3241.675048828125,3175.06787109375,3178.439453125,1708070912,0.00099902,5428999975436.0
2024-08-01 04:00:00,3177.658935546875,3186.09716796875,3136.780029296875,3165.95947265625,1020393472,0.00099902,3230524378515.0
2024-08-01 08:00:00,3165.612548828125,3191.33203125,3165.612548828125,3188.249755859375,349407232,0.00099902,1113997522119.5
2024-08-01 12:00:00,3187.673583984375,3202.682373046875,3102.794921875,3118.09375,849924096,0.00099902,2650143011712.0
2024-08-01 16:00:00,3115.19287109375,3130.6943359375,3080.299072265625,3130.6943359375,1159985152,0.00099902,3631558945138.0
2024-08-01 20:00:00,3129.76806640625,3212.40966796875,3120.04541015625,3201.599365234375,281280512,0.00099902,900547508672.0
2024-08-02 00:00:00,3201.359130859375,3213.951171875,3137.1220703125,3165.811767578125,0,0.00099902,0.0
2024-08-02 04:00:00,3165.57080078125,3171.668212890625,3126.82958984375,3146.657958984375,249831424,0.00099902,786134038734.0
2024-08-02 08:00:00,3145.390625,3163.6689453125,3134.33349609375,3150.22802734375,188903424,0.00099902,595088860746.0
2024-08-02 12:00:00,3150.499267578125,3179.47509765625,2988.90625,3043.77099609375,2845976576,0.00099902,8662500957591.0
2024-08-02 16:00:00,3038.218505859375,3043.97119140625,2997.80859375,3011.5732421875,131256320,0.00099902,395288021180.0
2024-08-02 20:00:00,3009.254638671875,3036.679443359375,2965.73388671875,2985.950927734375,988760064,0.00099902,2952389030407.5
2024-08-03 00:00:00,2985.939453125,2998.22314453125,2915.939697265625,2977.23486328125,1306820608,0.00099902,3890711874192.0
2024-08-03 04:00:00,2979.25146484375,2993.10302734375,2958.75537109375,2982.5908203125,0,0.00099902,0.0
2024-08-03 08:00:00,2982.494384765625,3002.131103515625,2972.73779296875,2995.05517578125,0,0.00099902,0.0
2024-08-03 12:00:00,2995.341064453125,3014.4794921875,2937.96923828125,2939.557373046875,0,0.00099902,0.0
2024-08-03 16:00:00,2942.071533203125,2951.15771484375,2881.77978515625,2893.7158203125,1460068352,0.00099902,4225022888920.0
2024-08-03 20:00:00,2892.18994140625,2919.593017578125,2861.363037109375,2903.088623046875,48115712,0.00099902,139684176097.0
2024-08-04 00:00:00,2902.10791015625,2930.056640625,2877.405517578125,2914.786376953125,8896512,0.00099902,25931431980.0
2024-08-04 04:00:00,2914.51708984375,2919.525634765625,2888.3779296875,2892.204833984375,5068800,0.00099902,14660007862.5
2024-08-04 08:00:00,2891.150634765625,2921.67236328125,2877.682373046875,2913.02294921875,80461824,0.00099902,234387139848.0
2024-08-04 12:00:00,2913.05712890625,2922.7568359375,2820.92431640625,2820.92431640625,1368841216,0.00099902,3861397471513.5
2024-08-04 16:00:00,2824.078857421875,2834.667724609375,2647.396728515625,2760.528076171875,4094253056,0.00099902,11302300512040.5
2024-08-04 20:00:00,2757.34521484375,2769.3251953125,2681.68505859375,2686.027587890625,602836992,0.00099902,1619236791513.0
2024-08-05 00:00:00,2688.036376953125,2695.88671875,2122.546142578125,2325.848388671875,18475243520,0.00099902,42970615371312.5
2024-08-05 04:00:00,2313.919189453125,2382.7548828125,2171.5703125,2360.556396484375,12525260800,0.00099902,29566584499075.0
2024-08-05 08:00:00,2358.044189453125,2359.11474609375,2228.49462890625,2292.01220703125,6610391040,0.00099902,15151096956930.0
2024-08-05 12:00:00,2290.879638671875,2457.696044921875,2190.0498046875,2449.764892578125,10442846208,0.00099902,25582518018951.0
2024-08-05 16:00:00,2452.788330078125,2516.742919921875,2366.752685546875,2404.3896484375,1286979584,0.00099902,3094400389520.0
2024-08-05 20:00:00,2405.732421875,2473.47607421875,2405.732421875,2417.269775390625,922275840,0.00099902,2229389512605.0
2024-08-06 00:00:00,2418.87060546875,2546.82666015625,2418.87060546875,2493.5595703125,0,0.00099902,0.0
2024-08-06 04:00:00,2493.378173828125,2534.496826171875,2481.59228515625,2527.0830078125,0,0.00099902,0.0
2024-08-06 08:00:00,2525.810546875,2525.810546875,2446.802490234375,2461.30615234375,0,0.00099902,0.0
2024-08-06 12:00:00,2460.812255859375,2552.306396484375,2420.02734375,2528.123291015625,0,0.00099902,0.0
2024-08-06 16:00:00,2528.67529296875,2546.95703125,2484.583740234375,2497.323974609375,0,0.00099902,0.0
2024-08-06 20:00:00,2496.478759765625,2512.284423828125,2448.64453125,2458.989013671875,129726464,0.00099902,318995949758.5
2024-08-07 00:00:00,2462.649658203125,2528.502197265625,2432.802001953125,2507.439453125,195457024,0.00099902,490096653368.0
2024-08-07 04:00:00,2507.9208984375,2534.177490234375,2491.279296875,2511.7353515625,48279552,0.00099902,121265457516.0
2024-08-07 08:00:00,2512.416259765625,2544.0400390625,2476.765380859375,2477.856689453125,63608832,0.00099902,157613569879.5
2024-08-07 12:00:00,2476.15478515625,2485.887451171875,2368.074462890625,2411.643310546875,239921152,0.00099902,578604241279.5
2024-08-07 16:00:00,2412.866943359375,2415.564697265625,2329.7412109375,2353.307861328125,563859456,0.00099902,1326934890489.0
2024-08-07 20:00:00,2351.88134765625,2368.87890625,2312.620849609375,2336.9150390625,622428160,0.00099902,1454561727840.0
2024-08-08 00:00:00,2343.31494140625,2464.074462890625,2324.677490234375,2436.332275390625,516866048,0.00099902,1259257434796.0
2024-08-08 04:00:00,2433.021484375,2444.554443359375,2414.37939453125,2414.37939453125,0,0.00099902,0.0
2024-08-08 08:00:00,2414.30615234375,2458.34423828125,2412.443603515625,2450.50830078125,0,0.00099902,0.0
2024-08-08 12:00:00,2449.389892578125,2523.594970703125,2420.720947265625,2505.01904296875,504983552,0.00099902,1264993414146.0
2024-08-08 16:00:00,2507.9326171875,2603.033447265625,2506.745361328125,2569.6123046875,1216559104,0.00099902,3126085243018.0
2024-08-08 20:00:00,2574.388427734375,2721.95458984375,2570.65625,2683.719970703125,2115938304,0.00099902,5678585883220.5
2024-08-09 00:00:00,2681.607421875,2699.748779296875,2650.313720703125,2694.972900390625,208752640,0.00099902,562582707685.0
2024-08-09 04:00:00,2695.537109375,2704.186767578125,2652.421142578125,2670.539306640625,333928448,0.00099902,891769045989.5
2024-08-09 08:00:00,2670.47509765625,2676.556396484375,2621.57861328125,2639.03759765625,312195072,0.00099902,823894532811.0
2024-08-09 12:00:00,2635.603271484375,2654.918212890625,2560.779052734375,2561.124755859375,417841152,0.00099902,1070143318404.0
2024-08-09 16:00:00,2559.845458984375,2608.477783203125,2559.845458984375,2594.612548828125,0,0.00099902,0.0
2024-08-09 20:00:00,2592.002685546875,2612.50732421875,2567.6533203125,2599.582275390625,8654848,0.00099902,22498989457.0
2024-08-10 00:00:00,2599.780517578125,2631.372802734375,2581.485107421875,2604.476806640625,0,0.00099902,0.0
2024-08-10 04:00:00,2603.531982421875,2635.59814453125,2592.810302734375,2634.6669921875,0,0.00099902,0.0
2024-08-10 08:00:00,2634.764404296875,2641.62841796875,2624.704345703125,2637.191162109375,0,0.00099902,0.0
2024-08-10 12:00:00,2638.450927734375,2638.450927734375,2607.982421875,2607.991455078125,0,0.00099902,0.0
2024-08-10 16:00:00,2600.03173828125,2620.37255859375,2595.43017578125,2603.3017578125,112611328,0.00099902,293161268132.0
2024-08-10 20:00:00,2603.468017578125,2617.20654296875,2598.3310546875,2609.9697265625,0,0.00099902,0.0
2024-08-11 00:00:00,2610.39404296875,2666.887939453125,2608.250732421875,2647.900390625,303819264,0.00099902,804483147825.0
2024-08-11 04:00:00,2648.18017578125,2680.15185546875,2637.65771484375,2678.470458984375,173492224,0.00099902,464693796847.5
2024-08-11 08:00:00,2678.202880859375,2716.13623046875,2647.57275390625,2656.245361328125,967382016,0.00099902,2569603992632.25
2024-08-11 12:00:00,2654.798828125,2656.53271484375,2599.584716796875,2614.6220703125,1204384768,0.00099902,3149010995561.0
2024-08-11 16:00:00,2614.418701171875,2644.3408203125,2599.01513671875,2602.67578125,644250624,0.00099902,1676775496140.0
2024-08-11 20:00:00,2600.953369140625,2601.834228515625,2547.48193359375,2553.49658203125,2006875136,0.00099902,5124548800339.5
2024-08-12 00:00:00,2555.178955078125,2576.24560546875,2513.39404296875,2541.129638671875,1272716288,0.00099902,3234137081057.25
2024-08-12 04:00:00,2541.19482421875,2575.216064453125,2522.4375,2569.7431640625,794209280,0.00099902,2040913868115.0
2024-08-12 08:00:00,2568.994140625,2679.220703125,2564.140625,2673.1201171875,1467677696,0.00099902,3923278774725.0
2024-08-12 12:00:00,2674.404052734375,2717.931884765625,2598.33447265625,2688.054443359375,3654866944,0.00099902,9824481328706.5
2024-08-12 16:00:00,2689.62939453125,2698.15087890625,2633.123291015625,2655.79833984375,875061248,0.00099902,2323986209700.0
2024-08-12 20:00:00,2659.611572265625,2749.135009765625,2659.611572265625,2724.303466796875,835983360,0.00099902,2277472365832.5
2024-08-13 00:00:00,2723.57568359375,2737.77294921875,2654.88720703125,2656.8779296875,571000832,0.00099902,1517079508374.0
2024-08-13 04:00:00,2657.123291015625,2663.3525390625,2636.985595703125,2649.904052734375,210210816,0.00099902,557038493247.0
2024-08-13 08:00:00,2649.621826171875,2656.6748046875,2614.67822265625,2642.96826171875,0,0.00099902,0.0
2024-08-13 12:00:00,2644.151123046875,2673.95947265625,2635.125244140625,2653.087890625,0,0.00099902,0.0
2024-08-13 16:00:00,2653.531982421875,2727.650146484375,2653.074462890625,2713.23583984375,870235136,0.00099902,2361153160086.5
2024-08-13 20:00:00,2713.046142578125,2732.961669921875,2696.56005859375,2703.5869140625,0,0.00099902,0.0
2024-08-14 00:00:00,2703.20703125,2726.154052734375,2688.989501953125,2712.3525390625,0,0.00099902,0.0
2024-08-14 04:00:00,2711.2255859375,2750.054931640625,2710.498779296875,2728.496826171875,241669120,0.00099902,659393426903.75
2024-08-14 08:00:00,2728.951416015625,2762.419921875,2719.665771484375,2755.308837890625,502182912,0.00099902,1383669015671.25
2024-08-14 12:00:00,2753.384033203125,2775.281005859375,2637.809814453125,2678.447265625,2181781504,0.00099902,5843786703580.0
2024-08-14 16:00:00,2676.018310546875,2676.018310546875,2645.422607421875,2671.361572265625,0,0.00099902,0.0
2024-08-14 20:00:00,2669.72607421875,2678.527099609375,2644.183349609375,2662.885498046875,30799872,0.00099902,82016532490.5
2024-08-15 00:00:00,2662.826416015625,2672.636474609375,2637.649658203125,2652.330078125,234676224,0.00099902,622438807536.0
2024-08-15 04:00:00,2652.615966796875,2656.4814453125,2593.59228515625,2615.668701171875,349774848,0.00099902,914895122370.75
2024-08-15 08:00:00,2614.829345703125,2641.683837890625,2606.7158203125,2637.334716796875,55744512,0.00099902,147016936768.5
2024-08-15 12:00:00,2637.8056640625,2674.32568359375,2634.78662109375,2671.498779296875,0,0.00099902,0.0
2024-08-15 16:00:00,2670.4267578125,2673.401123046875,2530.168701171875,2551.5693359375,2512513024,0.00099902,6410851188182.0
2024-08-15 20:00:00,2550.49267578125,2589.348388671875,2528.998779296875,2570.085205078125,1191640064,0.00099902,3062616498264.75
2024-08-16 00:00:00,2570.095947265625,2607.0146484375,2555.281494140625,2579.8310546875,153925632,0.00099902,397102125546.0
2024-08-16 04:00:00,2580.467529296875,2627.272216796875,2579.46630859375,2617.6064453125,265662464,0.00099902,695399778044.0
2024-08-16 08:00:00,2617.553466796875,2626.62841796875,2608.776123046875,2614.202880859375,0,0.00099902,0.0
2024-08-16 12:00:00,2613.77734375,2617.188720703125,2557.206787109375,2570.91259765625,141342720,0.00099902,363379779435.0
2024-08-16 16:00:00,2570.522216796875,2627.925537109375,2566.38818359375,2621.482666015625,680395776,0.00099902,1783645732814.25
2024-08-16 20:00:00,2621.03076171875,2626.3681640625,2588.145263671875,2593.1669921875,0,0.00099902,0.0
2024-08-17 00:00:00,2593.316650390625,2608.295166015625,2590.068359375,2596.5810546875,0,0.00099902,0.0
2024-08-17 04:00:00,2596.412353515625,2602.701171875,2592.1669921875,2600.324462890625,0,0.00099902,0.0
2024-08-17 08:00:00,2600.5107421875,2606.3935546875,2595.400390625,2599.43359375,0,0.00099902,0.0
2024-08-17 12:00:00,2599.910400390625,2618.675048828125,2598.029296875,2607.1669921875,0,0.00099902,0.0
2024-08-17 16:00:00,2607.205810546875,2625.589599609375,2607.205810546875,2615.048828125,0,0.00099902,0.0
2024-08-17 20:00:00,2615.149169921875,2617.879638671875,2602.4501953125,2614.109619140625,0,0.00099902,0.0
2024-08-18 00:00:00,2614.4814453125,2635.84912109375,2605.85986328125,2607.556884765625,320181248,0.00099902,834890817595.25
2024-08-18 04:00:00,2607.182861328125,2610.11669921875,2596.98095703125,2607.318359375,209360384,0.00099902,545869172929.0
2024-08-18 08:00:00,2608.4521484375,2661.719970703125,2606.46240234375,2648.951171875,968532480,0.00099902,2565595247895.0
2024-08-18 12:00:00,2649.441650390625,2682.20947265625,2644.649169921875,2671.736572265625,568525312,0.00099902,1518949868329.125
2024-08-18 16:00:00,2671.986328125,2677.240966796875,2646.402587890625,2666.1875,177304576,0.00099902,472727244224.0
2024-08-18 20:00:00,2667.170654296875,2670.116455078125,2612.718505859375,2612.718505859375,534894592,0.00099902,1397528999202.5
2024-08-19 00:00:00,2612.85107421875,2646.595458984375,2606.98828125,2645.841552734375,870999040,0.00099902,2304525452423.75
2024-08-19 04:00:00,2645.046875,2648.284423828125,2613.8427734375,2614.891845703125,337356800,0.00099902,882151545412.5
2024-08-19 08:00:00,2615.945068359375,2622.304931640625,2572.592529296875,2586.672119140625,126135296,0.00099902,326270653402.75
2024-08-19 12:00:00,2589.076171875,2603.330078125,2569.21435546875,2587.500244140625,719944704,0.00099902,1862857097367.75
2024-08-19 16:00:00,2583.23193359375,2628.03076171875,2577.42626953125,2611.96240234375,1035452416,0.00099902,2704562780008.0
2024-08-19 20:00:00,2606.110107421875,2640.361328125,2605.79052734375,2637.306396484375,252343296,0.00099902,665506588650.75
2024-08-20 00:00:00,2636.6279296875,2674.787353515625,2626.19384765625,2661.896728515625,195282944,0.00099902,519823029768.5
2024-08-20 04:00:00,2663.143310546875,2695.06689453125,2660.30712890625,2675.7333984375,732761088,0.00099902,1960673316237.0
2024-08-20 08:00:00,2676.552978515625,2676.552978515625,2642.97705078125,2642.97705078125,39506944,0.00099902,104415946338.5
2024-08-20 12:00:00,2643.53076171875,2655.88671875,2560.303955078125,2576.82275390625,1187966976,0.00099902,3061180334646.0
2024-08-20 16:00:00,2572.809814453125,2606.237060546875,2568.69091796875,2602.74560546875,220815360,0.00099902,574726207860.0
2024-08-20 20:00:00,2602.484130859375,2608.572265625,2571.598876953125,2573.10888671875,251385856,0.00099902,646843180069.0
2024-08-21 00:00:00,2574.571533203125,2596.136474609375,2563.43798828125,2591.0576171875,58317824,0.00099902,151104842093.0
2024-08-21 04:00:00,2591.974365234375,2605.874267578125,2589.950439453125,2601.0869140625,18618368,0.00099902,48427993366.0
2024-08-21 08:00:00,2600.828125,2606.2275390625,2572.446533203125,2580.892333984375,215121920,0.00099902,555206514200.0
2024-08-21 12:00:00,2579.615966796875,2616.538330078125,2542.419189453125,2605.06298828125,507900928,0.00099902,1323113909246.5
2024-08-21 16:00:00,2602.84130859375,2649.174560546875,2593.7197265625,2649.174560546875,651492352,0.00099902,1725916965309.25
2024-08-21 20:00:00,2648.658203125,2660.58837890625,2622.787353515625,2631.506591796875,454174720,0.00099902,1195163769507.5
2024-08-22 00:00:00,2631.15283203125,2639.51123046875,2588.68505859375,2616.593994140625,338601984,0.00099902,885983917738.5
2024-08-22 04:00:00,2617.78857421875,2642.26806640625,2614.82373046875,2637.890380859375,89825280,0.00099902,236949242070.0
2024-08-22 08:00:00,2637.5263671875,2643.73095703125,2622.8466796875,2642.790771484375,292398080,0.00099902,772746947423.75
2024-08-22 12:00:00,2642.74951171875,2644.685546875,2593.102294921875,2598.9970703125,152897536,0.00099902,397380248122.0
2024-08-22 16:00:00,2599.8935546875,2618.3466796875,2599.076171875,2607.378173828125,19982336,0.00099902,52101506748.5
2024-08-22 20:00:00,2607.032958984375,2626.672607421875,2607.032958984375,2622.916015625,0,0.00099902,0.0
2024-08-23 00:00:00,2623.24658203125,2651.948974609375,2622.770263671875,2636.576171875,198090752,0.00099902,522281356592.0
2024-08-23 04:00:00,2636.337890625,2688.529541015625,2636.124267578125,2670.23095703125,1150067712,0.00099902,3070946407264.5
2024-08-23 08:00:00,2669.77294921875,2679.47412109375,2653.234619140625,2653.405517578125,191373312,0.00099902,507791001978.0
2024-08-23 12:00:00,2653.284912109375,2698.553466796875,2636.92919921875,2671.718017578125,1452088320,0.00099902,3879570527658.75
2024-08-23 16:00:00,2671.486328125,2749.144775390625,2666.780029296875,2748.679443359375,2356819968,0.00099902,6478142597740.5
2024-08-23 20:00:00,2748.903076171875,2796.683349609375,2747.719482421875,2765.4814453125,1771532288,0.00099902,4899139672236.0
2024-08-24 00:00:00,2764.48681640625,2771.001708984375,2744.8984375,2748.265869140625,242264064,0.00099902,665806058410.5
2024-08-24 04:00:00,2748.2529296875,2764.7958984375,2744.2412109375,2760.614990234375,199383040,0.00099902,550419809022.5
2024-08-24 08:00:00,2760.551513671875,2784.85888671875,2758.514892578125,2759.563232421875,226993152,0.00099902,626401956270.75
2024-08-24 12:00:00,2758.61083984375,2765.187255859375,2754.4287109375,2761.751220703125,30361600,0.00099902,83851185862.5
2024-08-24 16:00:00,2762.17626953125,2819.89697265625,2762.17626953125,2794.847412109375,653367296,0.00099902,1826061896382.5
2024-08-24 20:00:00,2794.501953125,2806.715576171875,2739.150390625,2769.09814453125,24884224,0.00099902,68906858506.5
2024-08-25 00:00:00,2769.91796875,2780.79150390625,2753.29931640625,2764.542724609375,150278144,0.00099902,415450349663.0
2024-08-25 04:00:00,2765.58837890625,2770.5234375,2736.0888671875,2743.323974609375,52681728,0.00099902,144523047446.25
2024-08-25 08:00:00,2745.195556640625,2761.8427734375,2741.33935546875,2751.43359375,8498176,0.00099902,23382166932.0
2024-08-25 12:00:00,2751.755615234375,2772.353271484375,2749.012451171875,2764.31884765625,142924800,0.00099902,395089718437.5
2024-08-25 16:00:00,2765.017822265625,2773.991455078125,2762.8955078125,2767.51318359375,0,0.00099902,0.0
2024-08-25 20:00:00,2767.49365234375,2791.889892578125,2744.231201171875,2748.470458984375,367121408,0.00099902,1009022344748.75
2024-08-26 00:00:00,2748.298095703125,2762.100830078125,2730.212158203125,2744.999755859375,318973952,0.00099902,875583420365.5
2024-08-26 04:00:00,2745.201171875,2752.58251953125,2731.69140625,2735.238037109375,186836992,0.00099902,511043647257.5
2024-08-26 08:00:00,2734.894775390625,2748.610595703125,2720.8359375,2738.912109375,343485440,0.00099902,940776431010.0
2024-08-26 12:00:00,2738.35546875,2742.588134765625,2705.609375,2726.968994140625,1358744576,0.00099902,3705254329708.75
2024-08-26 16:00:00,2723.169189453125,2731.3134765625,2680.2275390625,2682.10400390625,1472693248,0.00099902,3949916456986.5
2024-08-26 20:00:00,2681.212646484375,2693.572265625,2671.240234375,2681.8046875,296733696,0.00099902,795781816872.0
2024-08-27 00:00:00,2681.033935546875,2694.0751953125,2669.819091796875,2685.236572265625,121448448,0.00099902,326117814214.5
2024-08-27 04:00:00,2685.582763671875,2698.935546875,2677.341796875,2688.28173828125,356348928,0.00099902,957966315598.5
2024-08-27 08:00:00,2688.685302734375,2692.5615234375,2624.004150390625,2626.733154296875,728730624,0.00099902,1914180890612.25
2024-08-27 12:00:00,2625.331298828125,2628.392333984375,2572.356689453125,2578.92529296875,1347552256,0.00099902,3475236596595.5
2024-08-27 16:00:00,2575.717041015625,2590.82958984375,2565.751708984375,2578.913818359375,250762240,0.00099902,646694205858.75
2024-08-27 20:00:00,2583.9873046875,2586.680419921875,2421.70947265625,2459.39794921875,4180423680,0.00099902,10281325425457.5
2024-08-28 00:00:00,2455.681396484375,2478.91064453125,2423.894775390625,2475.890869140625,1875269632,0.00099902,4642962959045.5
2024-08-28 04:00:00,2477.716796875,2484.413818359375,2437.72998046875,2439.206787109375,714055680,0.00099902,1741729461030.0
2024-08-28 08:00:00,2439.39599609375,2543.945068359375,2431.56005859375,2524.258056640625,1596942336,0.00099902,4031094557638.5
2024-08-28 12:00:00,2523.467529296875,2538.6923828125,2472.879150390625,2497.26611328125,98799616,0.00099902,246728933042.0
2024-08-28 16:00:00,2496.865234375,2542.09814453125,2458.588134765625,2514.808837890625,2100598784,0.00099902,5282604386865.5
2024-08-28 20:00:00,2505.459716796875,2553.12353515625,2505.459716796875,2528.3623046875,850907136,0.00099902,2151401527452.0
2024-08-29 00:00:00,2528.373779296875,2536.156005859375,2514.960693359375,2523.452392578125,0,0.00099902,0.0
2024-08-29 04:00:00,2523.39990234375,2557.580078125,2520.712646484375,2548.310546875,137635840,0.00099902,350738862700.0
2024-08-29 08:00:00,2548.483642578125,2572.572265625,2539.925537109375,2559.3671875,151291904,0.00099902,387211534832.0
2024-08-29 12:00:00,2557.136474609375,2595.081298828125,2553.946044921875,2578.56005859375,148431872,0.00099902,382740496561.5
2024-08-29 16:00:00,2577.681884765625,2585.58935546875,2512.37939453125,2526.423095703125,188078080,0.00099902,475164805107.5
2024-08-29 20:00:00,2528.419921875,2542.628173828125,2509.994873046875,2528.391845703125,35224576,0.00099902,89061530726.75
2024-08-30 00:00:00,2528.342529296875,2533.86767578125,2505.703857421875,2518.918212890625,218068992,0.00099902,549297955615.5
2024-08-30 04:00:00,2517.56103515625,2532.32177734375,2505.482421875,2518.252197265625,138096640,0.00099902,347762167115.0
2024-08-30 08:00:00,2518.32177734375,2527.6220703125,2509.55322265625,2510.08447265625,0,0.00099902,0.0
2024-08-30 12:00:00,2512.661865234375,2534.64306640625,2438.00146484375,2444.438232421875,1150026752,0.00099902,2811169360896.75
2024-08-30 16:00:00,2448.640625,2539.373291015625,2440.673828125,2508.01416015625,1170907136,0.00099902,2936651677316.0
2024-08-30 20:00:00,2507.388916015625,2529.240478515625,2506.806640625,2525.822021484375,2061312,0.00099902,5206507242.75
2024-08-31 00:00:00,2526.008544921875,2532.389892578125,2520.287353515625,2523.421630859375,0,0.00099902,0.0
2024-08-31 04:00:00,2523.113525390625,2528.924072265625,2518.5009765625,2521.655029296875,0,0.00099902,0.0
2024-08-31 08:00:00,2521.283203125,2528.4169921875,2511.900390625,2524.97216796875,0,0.00099902,0.0
2024-08-31 12:00:00,2525.01806640625,2526.84521484375,2514.867431640625,2518.370361328125,0,0.00099902,0.0
2024-08-31 16:00:00,2518.71240234375,2518.71240234375,2493.84912109375,2499.288818359375,0,0.00099902,0.0
2024-08-31 20:00:00,2499.568603515625,2525.87255859375,2494.589599609375,2513.42431640625,52741632,0.00099902,132562100355.75
